date,state,gdp_nom,gdp_act_per_capita
2000-01-01,Maryland,192019.8,56552.743862396404
2000-01-01,Massachusetts,289653.4,71197.5789039061
2000-01-01,Michigan,351641.3,55245.22134720239
2000-01-01,Minnesota,190894.1,60512.70952948966
2000-01-01,Mississippi,65600.1,36021.91430421443
2000-01-01,Missouri,186785.2,52111.536055898134
2000-01-01,Montana,21878.4,37882.310150736004
2000-01-01,Nebraska,56541.1,51614.17307374316
2000-01-01,Nevada,76654.2,59404.44305229295
2000-01-01,New Hampshire,45222.8,57020.25135122336
2000-01-01,New Jersey,361845.3,67127.0339455072
2000-01-01,New Mexico,55239.7,47449.92253836706
2000-01-01,New York,836201.5,68841.70136288111
2000-01-01,North Carolina,277994.1,53815.44360024178
2000-01-01,North Dakota,18013.5,43939.400996691445
2000-01-01,Ohio,391320.8,53858.86678450849
2000-01-01,Oklahoma,90893,41158.99991050214
2000-01-01,Oregon,117291.2,53469.737350260184
2000-01-01,Pennsylvania,408203.4,51967.662407022166
2000-01-01,Rhode Island,34520.9,51385.19861223504
2000-01-01,South Carolina,115176.6,44771.56078392831
2000-01-01,South Dakota,22669.2,46918.029277425725
2000-01-01,Tennessee,182089.1,49935.754380481565
2000-01-01,Texas,738804.4,55166.91306299458
2000-01-01,Utah,70383.8,49049.95732627308
2000-01-01,Vermont,18312.7,46961.41272274335
2000-01-01,Virginia,267618,58915.46730980566
2000-01-01,Washington,238137.1,63009.59375683665
2000-01-01,West Virginia,42577.4,36853.578120950144
2000-01-01,Wisconsin,180616.3,52563.986474265774
2000-01-01,Wyoming,17191.8,54435.33106390762
2001-01-01,Alabama,123035.3,41560.83144797959
2001-01-01,Alaska,28455.4,67752.6401495856
2001-01-01,Arizona,171480.5,48748.25467584712
2001-01-01,Arkansas,70680.3,39605.51825990364
2001-01-01,California,1387551.8,60672.671433182695
2001-01-01,Colorado,187546.2,63794.885807555824
2001-01-01,Connecticut,172834.5,76018.05601467504
2001-01-01,District of Columbia,65518.4,170917.24214315868
2001-01-01,Delaware,46555.9,88348.10189569848
2001-01-01,Florida,516558.8,47630.07203922064
2001-01-01,Georgia,317271.2,56822.650777879644
2001-01-01,Hawaii,42982.8,53201.106483326075
2001-01-01,Idaho,37493.8,42793.98630378061
2001-01-01,Illinois,501155.5,60418.844516365665
2001-01-01,Indiana,204705.6,50397.37992983797
2001-01-01,Iowa,94973.4,48887.94014133571
2001-01-01,Kansas,88594.7,49452.90769037444
2001-01-01,Kentucky,117335.8,43481.49340939362
2001-01-01,Louisiana,137847.7,46597.992045796804
2001-01-01,Maine,38499.2,45185.72010849857
2001-01-01,Maryland,205567.2,57670.62711220005
2001-01-01,Massachusetts,297918.4,70065.47805762621
2001-01-01,Michigan,348642.7,52540.96313575137
2001-01-01,Minnesota,195282.3,59097.659451660635
2001-01-01,Mississippi,67136.5,35480.625697056166
2001-01-01,Missouri,190570.8,50915.781929565666
2001-01-01,Montana,22793.3,37942.14501566639
2001-01-01,Nebraska,59598.4,52312.63245227887
2001-01-01,Nevada,80380.2,57869.381414469324
2001-01-01,New Hampshire,46625.8,55939.01499763087
2001-01-01,New Jersey,373600,66360.29824254262
2001-01-01,New Mexico,55970.3,46149.95403994403
2001-01-01,New York,873780.7,69024.25992262503
2001-01-01,North Carolina,288184.8,52973.23198573453
2001-01-01,North Dakota,18960.6,44936.026357224786
2001-01-01,Ohio,395710,52356.82073953889
2001-01-01,Oklahoma,96759.9,42112.21919839844
2001-01-01,Oregon,117295.4,50966.60285895621
2001-01-01,Pennsylvania,424772.9,52077.50483170326
2001-01-01,Rhode Island,35981.9,51281.35343371034
2001-01-01,South Carolina,119290,44276.2841590816
2001-01-01,South Dakota,23406.1,46502.78853773205
2001-01-01,Tennessee,185855,48694.227513449085
2001-01-01,Texas,772909.2,54633.82995763531
2001-01-01,Utah,73392,48301.23478072841
2001-01-01,Vermont,19271.8,47472.7386293287
2001-01-01,Virginia,284396.6,59634.659008539
2001-01-01,Washington,239763.4,60380.77444939096
2001-01-01,West Virginia,43982.8,36875.219943261356
2001-01-01,Wisconsin,187974,52406.03924659187
2001-01-01,Wyoming,18691.2,57172.6220945621
2002-01-01,Alabama,128117.4,42685.91624132758
2002-01-01,Alaska,29633.4,68706.58094894326
2002-01-01,Arizona,179475.6,49052.37457556437
2002-01-01,Arkansas,73986.5,40761.233321588574
2002-01-01,California,1439341.7,61496.99505097536
2002-01-01,Colorado,191062.2,63207.68913584318
2002-01-01,Connecticut,176191.6,76135.79766705834
2002-01-01,District of Columbia,70072.6,180156.5958710031
2002-01-01,Delaware,45828.2,84922.94903329678
2002-01-01,Florida,548397.8,48990.36605111861
2002-01-01,Georgia,326670.1,56697.13249920725
2002-01-01,Hawaii,45449.9,55147.93252799019
2002-01-01,Idaho,38820,43099.662676430235
2002-01-01,Illinois,513611.5,60943.22229544712
2002-01-01,Indiana,212438.6,51481.06414629855
2002-01-01,Iowa,99123.2,50423.83487485436
2002-01-01,Kansas,91049.7,50016.36828404499
2002-01-01,Kentucky,122215.8,44512.492831290016
2002-01-01,Louisiana,139566.7,46566.70949167258
2002-01-01,Maine,40185.5,46278.04257042902
2002-01-01,Maryland,218326.8,59804.54182180405
2002-01-01,Massachusetts,303990.3,70327.79197154862
2002-01-01,Michigan,362311,53779.92813537755
2002-01-01,Minnesota,202853.9,60244.67809243951
2002-01-01,Mississippi,69042.5,35989.48720806443
2002-01-01,Missouri,196764.8,51612.27536446229
2002-01-01,Montana,23868,39089.19351517726
2002-01-01,Nebraska,61622.3,53228.83742002564
2002-01-01,Nevada,84786,58323.269353760734
2002-01-01,New Hampshire,48691.9,57078.76270498229
2002-01-01,New Jersey,388278.1,67716.55922294786
2002-01-01,New Mexico,58033.8,46743.382509034316
2002-01-01,New York,884104.3,68751.88622048087
2002-01-01,North Carolina,297906.7,53376.813212964254
2002-01-01,North Dakota,20229.1,47573.90627119664
2002-01-01,Ohio,411148.4,53643.14943174038
2002-01-01,Oklahoma,99151,42397.87065879665
2002-01-01,Oregon,121200.6,51349.68303117332
2002-01-01,Pennsylvania,436474.1,52764.854684589285
2002-01-01,Rhode Island,38110.6,53271.36218833273
2002-01-01,South Carolina,124178,45088.248529230994
2002-01-01,South Dakota,26164.5,51158.236041130236
2002-01-01,Tennessee,195331.6,50155.21642718566
2002-01-01,Texas,787719.8,54064.880522303174
2002-01-01,Utah,76159.1,48612.9548933941
2002-01-01,Vermont,20161.5,48854.22255713174
2002-01-01,Virginia,293399.4,60025.49143055176
2002-01-01,Washington,248152.7,61057.46939416857
2002-01-01,West Virginia,45433.6,37624.07672130701
2002-01-01,Wisconsin,194844.9,53305.17790657243
2002-01-01,Wyoming,19149.7,57406.936027366086
2003-01-01,Alabama,133969.3,43262.09168366921
2003-01-01,Alaska,31789.7,70825.32245235705
2003-01-01,Arizona,192764.8,49995.16031813718
2003-01-01,Arkansas,78306.3,41712.659790820006
2003-01-01,California,1530559.8,62962.689280405444
2003-01-01,Colorado,196768.6,62728.812626231964
2003-01-01,Connecticut,181230.3,75787.64274336373
2003-01-01,District of Columbia,74178.3,186175.42473726507
2003-01-01,Delaware,47731.3,84937.99541931166
2003-01-01,Florida,583447.2,49824.086464619504
2003-01-01,Georgia,340627,56546.927208999026
2003-01-01,Hawaii,48922.8,57245.49078315523
2003-01-01,Idaho,40417.7,42966.32889891769
2003-01-01,Illinois,530142.9,61023.58631437107
2003-01-01,Indiana,223500.2,52428.7454202807
2003-01-01,Iowa,105020.4,51927.46185447514
2003-01-01,Kansas,94630.2,50414.39313529932
2003-01-01,Kentucky,127174.2,44776.72016817227
2003-01-01,Louisiana,154449.3,50052.43654772629
2003-01-01,Maine,41842.2,46563.09358414349
2003-01-01,Maryland,228734.3,60344.03610336276
2003-01-01,Massachusetts,315958.1,71017.48634805378
2003-01-01,Michigan,372965.9,53728.26093389505
2003-01-01,Minnesota,214847.2,61720.289065952755
2003-01-01,Mississippi,73587.2,37211.538019409774
2003-01-01,Missouri,205194.2,52067.43696354534
2003-01-01,Montana,25647.4,40569.359699949615
2003-01-01,Nebraska,66402.1,55541.62757883592
2003-01-01,Nevada,90367.5,58581.692092136036
2003-01-01,New Hampshire,51378.2,58121.96509226468
2003-01-01,New Jersey,404967.3,68416.71741623754
2003-01-01,New Mexico,62865.4,48758.398308096796
2003-01-01,New York,902544.3,68056.57762480562
2003-01-01,North Carolina,309351.3,53300.17965865665
2003-01-01,North Dakota,22072.5,50580.67318309289
2003-01-01,Ohio,424426.6,53775.65316460973
2003-01-01,Oklahoma,105130,43573.98704267663
2003-01-01,Oregon,127153.5,51937.81471608212
2003-01-01,Pennsylvania,454517,53336.485547148
2003-01-01,Rhode Island,40249.7,54472.15762793797
2003-01-01,South Carolina,130313.7,45573.969377936446
2003-01-01,South Dakota,27196.8,51421.21407456721
2003-01-01,Tennessee,203328.4,50345.886332479015
2003-01-01,Texas,829722.9,54547.71831296686
2003-01-01,Utah,79138,48219.77215128922
2003-01-01,Vermont,21124,49682.93503914041
2003-01-01,Virginia,310132.7,60991.34013591529
2003-01-01,Washington,257830.2,61159.86291345629
2003-01-01,West Virginia,46747.5,37614.21257310129
2003-01-01,Wisconsin,203048.5,53762.43713658722
2003-01-01,Wyoming,21057.8,61172.14603357182
2004-01-01,Alabama,146886.7,46268.85373064266
2004-01-01,Alaska,34987.9,75168.58499660974
2004-01-01,Arizona,205390.5,50686.79955715241
2004-01-01,Arkansas,84557,43764.02084255406
2004-01-01,California,1632428.7,65250.73733700716
2004-01-01,Colorado,204374.6,63152.835085816834
2004-01-01,Connecticut,198282.4,81109.50422880826
2004-01-01,District of Columbia,80557.4,197480.34221872478
2004-01-01,Delaware,51337.7,88270.21042572851
2004-01-01,Florida,636087.5,52033.04230578901
2004-01-01,Georgia,364229,58077.95589302686
2004-01-01,Hawaii,53761.1,60993.8835845675
2004-01-01,Idaho,43865.9,44799.11607445334
2004-01-01,Illinois,561037,63060.32190425678
2004-01-01,Indiana,236921.3,54186.95844553498
2004-01-01,Iowa,116834.4,56456.830218351955
2004-01-01,Kansas,98013.9,51014.89386635368
2004-01-01,Kentucky,134190.8,45981.25074551111
2004-01-01,Louisiana,169836.2,53770.3259281828
2004-01-01,Maine,44525.7,48374.07366923676
2004-01-01,Maryland,246682,63257.63421076892
2004-01-01,Massachusetts,330936.7,72910.94928975805
2004-01-01,Michigan,381443.4,53735.649060461685
2004-01-01,Minnesota,230245.2,64428.289826859305
2004-01-01,Mississippi,77297.6,38068.20727110966
2004-01-01,Missouri,215413.2,53169.2837199174
2004-01-01,Montana,27894.9,42821.36111262987
2004-01-01,Nebraska,70320.2,57369.32254409435
2004-01-01,Nevada,103445.9,63138.29135593394
2004-01-01,New Hampshire,54125.9,59508.47958830661
2004-01-01,New Jersey,422633.4,69755.28892205567
2004-01-01,New Mexico,69696.5,52362.784857467035
2004-01-01,New York,952281.8,70137.18561964142
2004-01-01,North Carolina,327275.9,54524.704721019334
2004-01-01,North Dakota,23151.9,51714.974185257044
2004-01-01,Ohio,445410.3,55219.85466452992
2004-01-01,Oklahoma,112872.2,45648.171892391816
2004-01-01,Oregon,136304.4,54213.7097625418
2004-01-01,Pennsylvania,480811.1,55163.781886855286
2004-01-01,Rhode Island,43218.3,57332.91297742863
2004-01-01,South Carolina,135143.4,45719.7841884475
2004-01-01,South Dakota,29030.5,53290.33334847867
2004-01-01,Tennessee,217939.2,52353.40070108776
2004-01-01,Texas,907476.2,57534.168944593264
2004-01-01,Utah,85783.4,49991.96824198713
2004-01-01,Vermont,22657.8,52097.99663840213
2004-01-01,Virginia,332668.5,63306.43626043684
2004-01-01,Washington,269983,62049.78591323545
2004-01-01,West Virginia,49280.5,38841.88394520002
2004-01-01,Wisconsin,215016.8,55450.47737851266
2004-01-01,Wyoming,23220.1,65614.54277205069
2005-01-01,Alabama,156403.3,47557.42566077215
2005-01-01,Alaska,39788.7,82134.94072755291
2005-01-01,Arizona,228232.6,52791.35744149531
2005-01-01,Arkansas,89643.1,44624.54767057792
2005-01-01,California,1752648.9,67667.55105352163
2005-01-01,Colorado,220307.4,65325.30960348631
2005-01-01,Connecticut,208660.9,82926.89861663197
2005-01-01,District of Columbia,85349.2,202652.00390208844
2005-01-01,Delaware,52028.2,85608.93859869108
2005-01-01,Florida,697260.1,54185.063039167275
2005-01-01,Georgia,386999.9,58789.96761485051
2005-01-01,Hawaii,58658.7,64027.94881782809
2005-01-01,Idaho,47958.1,46483.14124776776
2005-01-01,Illinois,589149.4,64240.25319646735
2005-01-01,Indiana,243862.2,53896.27120237611
2005-01-01,Iowa,122256.2,57284.99108127835
2005-01-01,Kansas,103966.3,52404.96136216101
2005-01-01,Kentucky,142708,47156.85789603563
2005-01-01,Louisiana,197783.5,60773.10670993986
2005-01-01,Maine,45869.8,48331.04320280619
2005-01-01,Maryland,266065.2,65867.13634141655
2005-01-01,Massachusetts,346084.7,74119.01581096402
2005-01-01,Michigan,394141.2,53981.85681260825
2005-01-01,Minnesota,243069.9,65783.00956763118
2005-01-01,Mississippi,81224.5,38706.390389010456
2005-01-01,Missouri,225089,53572.31827479245
2005-01-01,Montana,30528,45132.582012101804
2005-01-01,Nebraska,74120,58476.51328360995
2005-01-01,Nevada,117056.1,67158.90121901261
2005-01-01,New Hampshire,56346.8,59836.260496514165
2005-01-01,New Jersey,440493.8,70607.52480599328
2005-01-01,New Mexico,73662.3,53117.64787642242
2005-01-01,New York,1012180.8,72363.10910890906
2005-01-01,North Carolina,351337.3,56007.16738077216
2005-01-01,North Dakota,24461.1,53206.37743905591
2005-01-01,Ohio,465892.9,56109.25176823023
2005-01-01,Oklahoma,124370.4,48653.35412722445
2005-01-01,Oregon,143592,54851.48660313191
2005-01-01,Pennsylvania,504870.6,56186.734271138455
2005-01-01,Rhode Island,45133.1,58568.086812313246
2005-01-01,South Carolina,142615.1,46307.84604005329
2005-01-01,South Dakota,30535,54096.29842844718
2005-01-01,Tennessee,228126.3,52582.711906663884
2005-01-01,Texas,986202.7,59773.09789492711
2005-01-01,Utah,94303,52138.623302633816
2005-01-01,Vermont,23500.9,52485.019054025455
2005-01-01,Virginia,360842.3,65930.05006010496
2005-01-01,Washington,295858.7,65302.840994203165
2005-01-01,West Virginia,53292.7,40828.31392861577
2005-01-01,Wisconsin,225590.7,56261.24219415039
2005-01-01,Wyoming,27219.2,74306.7349463989
2006-01-01,Alabama,164347.8,47492.343423057035
2006-01-01,Alaska,44457.1,87205.36923931653
2006-01-01,Arizona,248154.2,53245.49513241599
2006-01-01,Arkansas,94451.6,44577.44333089042
2006-01-01,California,1874851.3,69233.20399016398
2006-01-01,Colorado,231256.3,64642.91607966437
2006-01-01,Connecticut,222914.3,84979.49788512819
2006-01-01,District of Columbia,88580.5,201530.52779980097
2006-01-01,Delaware,54956.7,85597.21130385021
2006-01-01,Florida,744660.6,54695.916386047385
2006-01-01,Georgia,402501.1,57316.627153651876
2006-01-01,Hawaii,62349.9,64941.27224171225
2006-01-01,Idaho,50985.5,46257.51607305988
2006-01-01,Illinois,623471.2,65132.29810866688
2006-01-01,Indiana,255462.9,53860.367833826494
2006-01-01,Iowa,127052.6,56943.90840903715
2006-01-01,Kansas,112634,54304.61920637753
2006-01-01,Kentucky,151185.8,47606.05360032397
2006-01-01,Louisiana,205888,64510.57114892288
2006-01-01,Maine,47929.5,48427.111620190815
2006-01-01,Maryland,279423.6,66149.9400726142
2006-01-01,Massachusetts,361657.3,74307.72041532712
2006-01-01,Michigan,395685.3,52141.5044073117
2006-01-01,Minnesota,250156.6,64557.014892136525
2006-01-01,Mississippi,86064.5,39468.649824287495
2006-01-01,Missouri,232906.3,52791.78340169857
2006-01-01,Montana,32967,46289.438878629335
2006-01-01,Nebraska,78283.1,59080.91630000717
2006-01-01,Nevada,127008.3,67676.59162522516
2006-01-01,New Hampshire,59395.5,60152.543819948456
2006-01-01,New Jersey,464317.7,71535.1913683953
2006-01-01,New Mexico,77396.5,52934.0776378568
2006-01-01,New York,1068634.7,73350.01477946596
2006-01-01,North Carolina,382799,57358.05471998902
2006-01-01,North Dakota,26209,54684.76822265884
2006-01-01,Ohio,477200.7,55167.83614517188
2006-01-01,Oklahoma,136949.6,50905.515198682486
2006-01-01,Oregon,155166.1,56058.058214771285
2006-01-01,Pennsylvania,525666.1,56001.92395348718
2006-01-01,Rhode Island,47684.8,59757.58053178201
2006-01-01,South Carolina,150661.4,46128.74248658892
2006-01-01,South Dakota,31824.1,53622.019877417064
2006-01-01,Tennessee,240111.1,52388.1612801761
2006-01-01,Texas,1084171.8,61639.16310642279
2006-01-01,Utah,106028.3,54522.389400186374
2006-01-01,Vermont,24304.7,52084.47415660855
2006-01-01,Virginia,378981.2,65845.4856044942
2006-01-01,Washington,317313.8,66160.0511699437
2006-01-01,West Virginia,56578,41594.095366822155
2006-01-01,Wisconsin,235848,56239.989843843505
2006-01-01,Wyoming,32455.9,84083.37193283871
2007-01-01,Alabama,170263.9,47783.436385812245
2007-01-01,Alaska,49002.6,93480.75666248925
2007-01-01,Arizona,262245.3,53650.54704262203
2007-01-01,Arkansas,96991.9,44417.92902301885
2007-01-01,California,1955320.9,70254.27464385841
2007-01-01,Colorado,246151,66165.27876573426
2007-01-01,Connecticut,237397.6,88572.23357487196
2007-01-01,District of Columbia,94036.8,208724.6647059528
2007-01-01,Delaware,56281.3,84698.70864240665
2007-01-01,Florida,768568.1,54730.93911244755
2007-01-01,Georgia,414779.6,56627.79942511413
2007-01-01,Hawaii,65223.8,66488.86147190096
2007-01-01,Idaho,53864.9,46763.80123809507
2007-01-01,Illinois,648243.6,66024.29206543167
2007-01-01,Indiana,269071.3,55186.91702492695
2007-01-01,Iowa,137179.9,59942.86597445902
2007-01-01,Kansas,122349.1,57374.9933149142
2007-01-01,Kentucky,154542.4,47260.05506532988
2007-01-01,Louisiana,206602.3,61450.05672990317
2007-01-01,Maine,49163.3,48576.95123329038
2007-01-01,Maryland,287759.7,66476.94187741737
2007-01-01,Massachusetts,380288.4,76159.61185590543
2007-01-01,Michigan,403717.4,52281.90009632002
2007-01-01,Minnesota,259296.2,65013.634633884554
2007-01-01,Mississippi,91219.5,40637.33369781538
2007-01-01,Missouri,240391.9,52944.620515542294
2007-01-01,Montana,36090.7,49074.71996557206
2007-01-01,Nebraska,83299.6,61258.7032636231
2007-01-01,Nevada,131492.6,66653.78154270921
2007-01-01,New Hampshire,60711.2,59985.530801187095
2007-01-01,New Jersey,480445,72411.14905347096
2007-01-01,New Mexico,80543.4,53250.06423365706
2007-01-01,New York,1109748.6,74368.63992850725
2007-01-01,North Carolina,396632.2,56956.21011986769
2007-01-01,North Dakota,28781.7,58699.55899049725
2007-01-01,Ohio,490823.7,55452.21256099779
2007-01-01,Oklahoma,144799.5,52176.328325819835
2007-01-01,Oregon,161431.6,56287.520880100026
2007-01-01,Pennsylvania,559142.6,58117.51324636891
2007-01-01,Rhode Island,47759.9,58922.857690099896
2007-01-01,South Carolina,159101.4,46807.20035146177
2007-01-01,South Dakota,34816,56856.227208999815
2007-01-01,Tennessee,244194.2,51490.28950823981
2007-01-01,Texas,1178221.1,64333.76748231362
2007-01-01,Utah,114657.1,56024.31404313994
2007-01-01,Vermont,24689.3,51793.05702308142
2007-01-01,Virginia,392929,66250.24065852065
2007-01-01,Washington,346491.1,69759.2049735664
2007-01-01,West Virginia,58628.8,42132.92715412394
2007-01-01,Wisconsin,243841.3,56659.66170451791
2007-01-01,Wyoming,36613.5,91048.43156506738
2008-01-01,Alabama,172677.2,46072.19251612347
2008-01-01,Alaska,54759,99312.17841384567
2008-01-01,Arizona,259262.6,49783.16215016448
2008-01-01,Arkansas,99014.4,43089.284985362174
2008-01-01,California,1990187.9,67898.52058753102
2008-01-01,Colorado,255830.2,64693.440045039075
2008-01-01,Connecticut,240576.2,85710.74895340775
2008-01-01,District of Columbia,99532.3,210509.59556893233
2008-01-01,Delaware,54777.6,78020.48314584346
2008-01-01,Florida,750972.8,50869.50295742465
2008-01-01,Georgia,411851.7,53000.53749632276
2008-01-01,Hawaii,66857.7,64807.450908869134
2008-01-01,Idaho,55584.4,45413.43299451305
2008-01-01,Illinois,648732,63039.78595989985
2008-01-01,Indiana,273140.1,53359.762203785634
2008-01-01,Iowa,137116.2,57154.86385575278
2008-01-01,Kansas,127824.5,57026.635480550125
2008-01-01,Kentucky,158209.2,46046.67571843228
2008-01-01,Louisiana,215289,60357.12302051805
2008-01-01,Maine,49978.5,47263.43681645551
2008-01-01,Maryland,296325.5,65353.694776310265
2008-01-01,Massachusetts,388099.9,74018.70029668561
2008-01-01,Michigan,385990.3,48159.58931401588
2008-01-01,Minnesota,264866.4,63196.413974149575
2008-01-01,Mississippi,96921.1,41139.027854585984
2008-01-01,Missouri,251691.6,52735.606121862205
2008-01-01,Montana,36814.5,47461.578999049016
2008-01-01,Nebraska,85661.3,59993.43473513077
2008-01-01,Nevada,129095.5,61592.17680931987
2008-01-01,New Hampshire,60865.3,57463.84732902737
2008-01-01,New Jersey,494855.4,71286.02249244254
2008-01-01,New Mexico,83691.3,52571.28426698406
2008-01-01,New York,1101636.8,70621.37036696586
2008-01-01,North Carolina,413064.9,55747.510448441164
2008-01-01,North Dakota,31852.1,61973.95779273484
2008-01-01,Ohio,491609.1,53220.33073827165
2008-01-01,Oklahoma,159761.3,54714.7695057249
2008-01-01,Oregon,165050.8,54449.846737340275
2008-01-01,Pennsylvania,581527.3,57753.01612986556
2008-01-01,Rhode Island,47078.4,55770.00278438653
2008-01-01,South Carolina,161797.9,44839.242349819004
2008-01-01,South Dakota,36475.6,56581.36987606466
2008-01-01,Tennessee,251549.8,50306.254894104946
2008-01-01,Texas,1236361.8,63485.85540572782
2008-01-01,Utah,115885,53027.579215661506
2008-01-01,Vermont,25667.8,51579.49857702682
2008-01-01,Virginia,400305.5,64086.440612323626
2008-01-01,Washington,355596.6,67587.47611441906
2008-01-01,West Virginia,61994.1,42630.30657674199
2008-01-01,Wisconsin,244634.3,54250.99307621947
2008-01-01,Wyoming,42550.2,99633.23104825168
2009-01-01,Alabama,169128.5,44876.9106154942
2009-01-01,Alaska,49651.6,88816.06737379587
2009-01-01,Arizona,243764.6,46175.59721967158
2009-01-01,Arkansas,96983.7,41936.43218009026
2009-01-01,California,1919271.1,64877.29339233102
2009-01-01,Colorado,248669.1,61832.307024745496
2009-01-01,Connecticut,236921.6,84135.8688762174
2009-01-01,District of Columbia,100916.9,210265.92969572477
2009-01-01,Delaware,57267.3,80837.24176256784
2009-01-01,Florida,725658.1,48907.7642370706
2009-01-01,Georgia,406066.3,51616.22092008136
2009-01-01,Hawaii,65711.3,63389.673450808135
2009-01-01,Idaho,53763.9,43455.5343874485
2009-01-01,Illinois,645146.7,62434.752363694795
2009-01-01,Indiana,261500.2,50866.795292211464
2009-01-01,Iowa,136819.9,56832.94251861139
2009-01-01,Kansas,124779.5,55308.90472523838
2009-01-01,Kentucky,156038.5,45190.605935086904
2009-01-01,Louisiana,207119.8,57607.95211940389
2009-01-01,Maine,50567.9,47925.67642058924
2009-01-01,Maryland,302388.8,66288.55226289389
2009-01-01,Massachusetts,391272.9,74142.28091223507
2009-01-01,Michigan,365552.7,45811.51391605089
2009-01-01,Minnesota,260513.1,61807.18693912589
2009-01-01,Mississippi,93502.9,39574.66345753101
2009-01-01,Missouri,251402.6,52459.76611358144
2009-01-01,Montana,36031.8,46173.644671734786
2009-01-01,Nebraska,87107.4,60576.89056053765
2009-01-01,Nevada,120987.7,57192.35832194248
2009-01-01,New Hampshire,61908.9,58396.1812452438
2009-01-01,New Jersey,486209.5,69763.12898566927
2009-01-01,New Mexico,81990.3,50973.613790651674
2009-01-01,New York,1150993.9,73590.89482861945
2009-01-01,North Carolina,406832.9,54185.14189372214
2009-01-01,North Dakota,32239.7,62272.93744259105
2009-01-01,Ohio,478023.5,51743.025936680584
2009-01-01,Oklahoma,145858.2,49426.48619177345
2009-01-01,Oregon,160574.9,52442.036071510694
2009-01-01,Pennsylvania,576963.5,57190.17581888144
2009-01-01,Rhode Island,47906.6,56831.44545339355
2009-01-01,South Carolina,159911.4,43803.037254061834
2009-01-01,South Dakota,36341.5,55892.03680811061
2009-01-01,Tennessee,250379.4,49684.88269851798
2009-01-01,Texas,1162971.8,58632.10051080409
2009-01-01,Utah,113517.8,50934.66196188168
2009-01-01,Vermont,25870.7,51986.82747362289
2009-01-01,Virginia,409441.9,64897.99207622349
2009-01-01,Washington,353705.5,66313.51227856142
2009-01-01,West Virginia,63032.5,43276.71376295545
2009-01-01,Wisconsin,245518.6,54247.16677212206
2009-01-01,Wyoming,36085.6,82837.58861845711
2010-01-01,Alabama,175470.1,44642.93313293802
2010-01-01,Alaska,52947.7,90297.31456842009
2010-01-01,Arizona,248125.3,47149.36704239144
2010-01-01,Arkansas,100970.8,42071.90108861075
2010-01-01,California,1973511.9,64383.5782977827
2010-01-01,Colorado,255660.7,61669.70046102151
2010-01-01,Connecticut,238051.6,80977.94917644012
2010-01-01,District of Columbia,106097.8,213432.23019621268
2010-01-01,Delaware,57986.7,78479.01201266478
2010-01-01,Florida,738242.3,47693.765194404295
