date,state,gdp_nom,gdp_act_per_capita
2010-01-01,Georgia,414664,51983.34009494396
2010-01-01,Hawaii,68260.2,60930.699986693275
2010-01-01,Idaho,55215.3,42798.118233845074
2010-01-01,Illinois,661714.8,62742.23890195535
2010-01-01,Indiana,280497,52616.967793368574
2010-01-01,Iowa,142016.7,56676.72005082873
2010-01-01,Kansas,127970.4,54511.688245666475
2010-01-01,Kentucky,164820.3,46150.274311800815
2010-01-01,Louisiana,226161.8,60590.04661847847
2010-01-01,Maine,51724.3,47433.928223436815
2010-01-01,Maryland,316316.9,66529.87076400653
2010-01-01,Massachusetts,410187.5,76055.81740879486
2010-01-01,Michigan,386629.8,47656.160224656254
2010-01-01,Minnesota,272636,62501.74828717811
2010-01-01,Mississippi,95265.4,39045.395063593714
2010-01-01,Missouri,257897.4,52367.08784741401
2010-01-01,Montana,38103.2,46826.51130228289
2010-01-01,Nebraska,91785.5,61080.54376712472
2010-01-01,Nevada,123652.3,55708.69224814873
2010-01-01,New Hampshire,64170.7,59333.599028080076
2010-01-01,New Jersey,494977.8,68485.9668102253
2010-01-01,New Mexico,84037.9,49558.77534562303
2010-01-01,New York,1212485.1,76093.68425844438
2010-01-01,North Carolina,415710,52863.21805996006
2010-01-01,North Dakota,35689.4,64400.62496553178
2010-01-01,Ohio,496457.7,52380.8609272239
2010-01-01,Oklahoma,153215.1,49612.53208492155
2010-01-01,Oregon,163827,51976.77256990007
2010-01-01,Pennsylvania,599025.1,57376.10140104272
2010-01-01,Rhode Island,49472.4,57149.24049391893
2010-01-01,South Carolina,163844,43031.96694839129
2010-01-01,South Dakota,37709.2,56252.2658428183
2010-01-01,Tennessee,255696.1,48984.47938639044
2010-01-01,Texas,1237304,59679.387046770134
2010-01-01,Utah,118098.3,51808.366978971324
2010-01-01,Vermont,27113.3,52742.802195617696
2010-01-01,Virginia,423563.9,64271.06710852991
2010-01-01,Washington,365799.7,66049.9259473361
2010-01-01,West Virginia,65304.7,42879.52125619331
2010-01-01,Wisconsin,254615.2,54476.22530008416
2010-01-01,Wyoming,37442.6,80757.57216155832
2011-01-01,Alabama,181929.9,45383.08226967692
2011-01-01,Alaska,56333.9,93390.46450703121
2011-01-01,Arizona,257881.1,47696.3078436723
2011-01-01,Arkansas,105107.8,42789.38059598266
2011-01-01,California,2049336.8,65182.264592052205
2011-01-01,Colorado,264310.2,61786.96887338711
2011-01-01,Connecticut,236816.3,79008.13414917528
2011-01-01,District of Columbia,109998.8,212462.9842360715
2011-01-01,Delaware,60821.8,80244.7243247505
2011-01-01,Florida,746535.3,46906.008764657636
2011-01-01,Georgia,427826.9,52249.38651694481
2011-01-01,Hawaii,70630.1,61301.18300095649
2011-01-01,Idaho,56516.4,42716.03082837528
2011-01-01,Illinois,687951,64004.68782334347
2011-01-01,Indiana,288942.9,53081.43602444677
2011-01-01,Iowa,148102.2,57821.40891752938
2011-01-01,Kansas,135528.5,56547.4372331354
2011-01-01,Kentucky,170004.7,46574.069029065584
2011-01-01,Louisiana,229215.1,59970.78060388
2011-01-01,Maine,51867.1,46746.37372168119
2011-01-01,Maryland,327726.7,67187.59382910561
2011-01-01,Massachusetts,426013.2,77113.98549157669
2011-01-01,Michigan,401069.1,48585.10542678633
2011-01-01,Minnesota,285408.1,63910.56029871265
2011-01-01,Mississippi,96408.1,38746.20219702035
2011-01-01,Missouri,259645,51716.90444522453
2011-01-01,Montana,40616.4,48754.59382972369
2011-01-01,Nebraska,99954.2,65008.70927902907
2011-01-01,Nevada,126675.6,55902.76661044958
2011-01-01,New Hampshire,65449.6,59349.014539607466
2011-01-01,New Jersey,498959.3,67661.8617206319
2011-01-01,New Mexico,86683.3,49879.8404251857
2011-01-01,New York,1237277.6,75961.9920415169
2011-01-01,North Carolina,426569.3,52877.10187666962
2011-01-01,North Dakota,41437.5,72394.77921755258
2011-01-01,Ohio,523355,54270.27465310875
2011-01-01,Oklahoma,165091.4,52169.65102903603
2011-01-01,Oregon,170620.6,52752.00611555849
2011-01-01,Pennsylvania,618555.4,58097.56009343422
2011-01-01,Rhode Island,50169.8,57002.4224214723
2011-01-01,South Carolina,170077.9,43580.53027081716
2011-01-01,South Dakota,41690.2,60600.41748562811
2011-01-01,Tennessee,267487.6,50040.160760482104
2011-01-01,Texas,1331138.4,62137.92669277125
2011-01-01,Utah,124689.9,53038.93869589307
2011-01-01,Vermont,28134.6,53713.835797548076
2011-01-01,Virginia,433009.6,63987.84514046124
2011-01-01,Washington,379796.4,66602.65954195349
2011-01-01,West Virginia,68446.8,44141.9639873368
2011-01-01,Wisconsin,264166.4,55430.2589254858
2011-01-01,Wyoming,39415.2,83176.11249654421
2012-01-01,Alabama,186553.9,45022.30490797386
2012-01-01,Alaska,57717.5,91831.96892750167
2012-01-01,Arizona,268068.2,47527.69753729373
2012-01-01,Arkansas,107718.8,42405.65175788496
2012-01-01,California,2144089.6,65662.52795167733
2012-01-01,Colorado,273593.9,61233.675174783726
2012-01-01,Connecticut,244114.4,78926.33707469751
2012-01-01,District of Columbia,112610,206123.70049191243
2012-01-01,Delaware,61866.7,78564.00613170085
2012-01-01,Florida,768722.9,46295.01597909634
2012-01-01,Georgia,443566.1,52063.47376891856
2012-01-01,Hawaii,73676.7,61388.878170264725
2012-01-01,Idaho,57780.1,42092.24661143143
2012-01-01,Illinois,720881.5,65033.34729470199
2012-01-01,Indiana,297816.1,52941.43400404598
2012-01-01,Iowa,157838.6,59631.09439497778
2012-01-01,Kansas,140764.1,56699.616359648564
2012-01-01,Kentucky,176323.1,46717.440613004575
2012-01-01,Louisiana,233481.2,58975.963159673316
2012-01-01,Maine,52866.6,46274.81117370021
2012-01-01,Maryland,334555.5,66046.1405070241
2012-01-01,Massachusetts,444478.2,77527.01128007681
2012-01-01,Michigan,418742.3,49171.06523869263
2012-01-01,Minnesota,296272.5,64040.226155971024
2012-01-01,Mississippi,99616.3,38799.94270567557
2012-01-01,Missouri,268861.9,51866.931839642035
2012-01-01,Montana,42041.6,48675.68987372238
2012-01-01,Nebraska,102605.3,64342.22596772054
2012-01-01,Nevada,127789.1,54123.14856291144
2012-01-01,New Hampshire,67635.7,59358.7335644741
2012-01-01,New Jersey,519569,68268.59382237165
2012-01-01,New Mexico,87644.8,48799.13506291743
2012-01-01,New York,1323400.8,78579.31187822178
2012-01-01,North Carolina,439539.7,52394.96429054404
2012-01-01,North Dakota,51624.6,85566.22512767697
2012-01-01,Ohio,540882.4,54429.466809937265
2012-01-01,Oklahoma,173238.8,52721.69647815555
2012-01-01,Oregon,174427.6,51991.76661670108
2012-01-01,Pennsylvania,640663.1,58318.93094866443
2012-01-01,Rhode Island,51607.4,56870.66159833251
2012-01-01,South Carolina,175328.5,43194.33232043571
2012-01-01,South Dakota,43550.7,60719.45484109712
2012-01-01,Tennessee,283482,51047.69144452763
2012-01-01,Texas,1410447.8,62841.64333937085
2012-01-01,Utah,128764.2,52445.59271163244
2012-01-01,Vermont,28893.6,53633.68101885159
2012-01-01,Virginia,445120.7,63201.528057435644
2012-01-01,Washington,400623.3,67506.41448846208
2012-01-01,West Virginia,69335.6,43395.732795319615
2012-01-01,Wisconsin,274540.5,55780.980558747906
2012-01-01,Wyoming,38437.7,77513.56673922954
2013-01-01,Alabama,192166.5,45471.89950205646
2013-01-01,Alaska,56625.3,87805.7161456853
2013-01-01,Arizona,275007.5,47388.157493085106
2013-01-01,Arkansas,112764.6,43550.078713014984
2013-01-01,California,2261510.6,67556.09827364843
2013-01-01,Colorado,288383.5,62554.586121608874
2013-01-01,Connecticut,244127.5,77616.99907764445
2013-01-01,District of Columbia,115021.1,202067.26858336
2013-01-01,Delaware,61007.5,75497.12607721359
2013-01-01,Florida,800886,46831.82246486236
2013-01-01,Georgia,459578.7,52671.60980583017
2013-01-01,Hawaii,75807.8,61525.637473561605
2013-01-01,Idaho,61155.2,43381.25885313789
2013-01-01,Illinois,734808.5,65128.085278243525
2013-01-01,Indiana,308725.4,53717.01915353239
2013-01-01,Iowa,161583,59708.47765221191
2013-01-01,Kansas,143065.8,56516.51839663497
2013-01-01,Kentucky,182470.7,47347.895053985856
2013-01-01,Louisiana,228688.3,56519.25865998862
2013-01-01,Maine,53670.7,46190.86246625592
2013-01-01,Maryland,340706.2,65742.21760594638
2013-01-01,Massachusetts,455653.3,77574.2033884397
2013-01-01,Michigan,433755.8,50010.036467387545
2013-01-01,Minnesota,308784.5,65192.68463566658
2013-01-01,Mississippi,101474.2,38805.344577483294
2013-01-01,Missouri,277394.2,52484.23362451887
2013-01-01,Montana,43136.8,48642.337389693304
2013-01-01,Nebraska,106516.8,65267.0735256793
2013-01-01,Nevada,130686.6,53806.67072307687
2013-01-01,New Hampshire,69495.5,59872.76554265947
2013-01-01,New Jersey,537346.4,69340.80863122812
2013-01-01,New Mexico,88533,48362.268092601305
2013-01-01,New York,1361962.9,79320.90855107007
2013-01-01,North Carolina,455266.8,52861.98912386899
2013-01-01,North Dakota,53733.4,85056.06758744644
2013-01-01,Ohio,560936.8,55379.57057901465
2013-01-01,Oklahoma,181858.2,53942.31598269492
2013-01-01,Oregon,179389.5,52270.594575051546
2013-01-01,Pennsylvania,663334.5,59339.92714029624
2013-01-01,Rhode Island,52797.5,57193.593802439376
2013-01-01,South Carolina,182837,43863.66046123496
2013-01-01,South Dakota,44956.5,61001.044659516294
2013-01-01,Tennessee,293265.3,51611.38189546695
2013-01-01,Texas,1500554.3,64766.31717958949
2013-01-01,Utah,134529.5,53063.138079054625
2013-01-01,Vermont,28966,52867.44933718162
2013-01-01,Virginia,455166.9,63038.92682911531
2013-01-01,Washington,419671.3,68876.53222130473
2013-01-01,West Virginia,70998.6,43770.35117848793
2013-01-01,Wisconsin,281832.6,56149.362538500674
2013-01-01,Wyoming,38943,76460.16341922776
2014-01-01,Alabama,195037.7,45333.42505276639
2014-01-01,Alaska,55750.6,85214.10645607264
2014-01-01,Arizona,284851.4,47630.30531605244
2014-01-01,Arkansas,116151.8,44051.200128126016
2014-01-01,California,2399077.7,69951.62389839851
2014-01-01,Colorado,305690.9,64302.410214282674
2014-01-01,Connecticut,248778.9,77889.49308856572
2014-01-01,District of Columbia,119722.8,203427.87939237518
2014-01-01,Delaware,67549.8,81524.47363529788
2014-01-01,Florida,840386.4,47655.682981553255
2014-01-01,Georgia,485282.5,54248.694423607885
2014-01-01,Hawaii,77819.3,61912.6542508438
2014-01-01,Idaho,63799.4,44018.93525582646
2014-01-01,Illinois,766120.8,66917.02756309493
2014-01-01,Indiana,325008.3,55472.23685291455
2014-01-01,Iowa,172121.9,62297.87640083189
2014-01-01,Kansas,148942.7,57790.54867073774
2014-01-01,Kentucky,186419,47525.88690356936
2014-01-01,Louisiana,237717.1,57606.79566372483
2014-01-01,Maine,55826.7,47220.388561808126
2014-01-01,Maryland,353248.7,66732.75619522182
2014-01-01,Massachusetts,473052,78723.09527106436
2014-01-01,Michigan,448572.1,50838.92741494024
2014-01-01,Minnesota,322690.2,66620.82737872085
2014-01-01,Mississippi,103519.8,38957.49168203375
2014-01-01,Missouri,284237.2,52818.64867021419
2014-01-01,Montana,44608.4,49127.89361372103
2014-01-01,Nebraska,111386.8,66702.09622709733
2014-01-01,Nevada,134518.4,53728.50550110906
2014-01-01,New Hampshire,72304.4,61028.15135726369
2014-01-01,New Jersey,545465.3,69249.77723603301
2014-01-01,New Mexico,92586.3,49865.12843256066
2014-01-01,New York,1425724.1,81650.05359700296
2014-01-01,North Carolina,476260.2,53960.44431965684
2014-01-01,North Dakota,58679.9,89555.52098461213
2014-01-01,Ohio,592876.2,57505.80340785034
2014-01-01,Oklahoma,193546.4,56164.65214215269
2014-01-01,Oregon,188777.5,53605.1038170077
2014-01-01,Pennsylvania,691173.2,60824.75310643418
2014-01-01,Rhode Island,54297.7,57869.61046422782
2014-01-01,South Carolina,191981.5,44791.260604524294
2014-01-01,South Dakota,46369.9,61456.695928070614
2014-01-01,Tennessee,303788.8,52266.031410507836
2014-01-01,Texas,1568070.8,65445.93966305693
2014-01-01,Utah,141528,54232.926145779085
2014-01-01,Vermont,29690.7,53443.93958397496
2014-01-01,Virginia,464514.4,62900.33914453261
2014-01-01,Washington,442930,70658.76433870028
2014-01-01,West Virginia,71769.1,43670.93289061737
2014-01-01,Wisconsin,293836.7,57494.95626182815
2014-01-01,Wyoming,39431.7,76178.63405335977
2015-01-01,Alabama,200197.5,46538.59294048862
2015-01-01,Alaska,50728.1,77587.93595020272
2015-01-01,Arizona,298615,49319.42076494383
2015-01-01,Arkansas,117734.3,44594.13680244584
2015-01-01,California,2559643.2,74188.2052142701
2015-01-01,Colorado,317992.4,65807.7504421202
2015-01-01,Connecticut,262372.7,82504.74877199237
2015-01-01,District of Columbia,124853.7,208519.56485971357
2015-01-01,Delaware,71547.8,85742.63413457957
2015-01-01,Florida,897754.7,50109.3085684283
2015-01-01,Georgia,515753,57156.640256879895
2015-01-01,Hawaii,82644,65554.46852725667
2015-01-01,Idaho,66082,45146.80643819933
2015-01-01,Illinois,795326.1,69766.57869677868
2015-01-01,Indiana,329527.7,56247.16114209931
2015-01-01,Iowa,179459.2,64861.049869785034
2015-01-01,Kansas,154015.6,59720.82489737087
2015-01-01,Kentucky,192819.3,49141.44203009276
2015-01-01,Louisiana,231751.8,56041.86122001108
2015-01-01,Maine,57559.8,48881.21331328588
2015-01-01,Maryland,370768.3,69872.15069001266
2015-01-01,Massachusetts,503178.5,83538.83386245868
2015-01-01,Michigan,473149.5,53737.88704523964
2015-01-01,Minnesota,333065.8,68532.23942740372
2015-01-01,Mississippi,105427.9,39793.57518730965
2015-01-01,Missouri,293938.3,54607.21568848463
2015-01-01,Montana,46269.3,50647.955439785714
2015-01-01,Nebraska,115663.9,68984.12182292622
2015-01-01,Nevada,143554,56481.11933084511
2015-01-01,New Hampshire,75832,64008.6608837343
2015-01-01,New Jersey,569116.5,72390.97723701489
2015-01-01,New Mexico,91322,49304.08800818524
2015-01-01,New York,1485620.8,85260.67221778064
2015-01-01,North Carolina,502808.4,56537.52274187466
2015-01-01,North Dakota,55069.1,82376.82869129235
2015-01-01,Ohio,609321.7,59161.53093727513
2015-01-01,Oklahoma,184140.4,53129.32691551107
2015-01-01,Oregon,202718.6,56941.49131322812
2015-01-01,Pennsylvania,711787.2,62800.31199892013
2015-01-01,Rhode Island,56560.7,60413.02404278445
2015-01-01,South Carolina,204000.4,47038.83141197022
2015-01-01,South Dakota,47630.5,62912.91693946847
2015-01-01,Tennessee,323658.5,55389.94744978635
2015-01-01,Texas,1564374.3,64237.344155261635
2015-01-01,Utah,148917.8,56333.85256019089
2015-01-01,Vermont,30663.7,55322.38859989733
2015-01-01,Virginia,484530.8,65362.34829675149
2015-01-01,Washington,471702.8,74274.56551794779
2015-01-01,West Virginia,70815.9,43364.64683523576
2015-01-01,Wisconsin,306498.9,60012.541227545415
2015-01-01,Wyoming,37860.7,72926.3335456603
2016-01-01,Alabama,204454.7,46839.36216455657
2016-01-01,Alaska,49755.6,74769.00656156239
2016-01-01,Arizona,313056.5,50252.90850142008
2016-01-01,Arkansas,119191.8,44417.29710218801
2016-01-01,California,2671100.5,75986.01163739729
2016-01-01,Colorado,327757.3,65927.8901605102
2016-01-01,Connecticut,266747.3,83062.99920098216
2016-01-01,District of Columbia,129477.1,210354.11413324246
2016-01-01,Delaware,69284.2,81352.17626958754
2016-01-01,Florida,941561.2,50893.50098395464
2016-01-01,Georgia,541292.2,58543.66232070443
2016-01-01,Hawaii,85899.9,67044.57133759672
2016-01-01,Idaho,69075.5,45747.24730167317
2016-01-01,Illinois,803943.7,69869.04145314793
2016-01-01,Indiana,337217.2,56634.2790619208
2016-01-01,Iowa,179939.8,64026.20115280789
2016-01-01,Kansas,159232.8,60950.69012995195
2016-01-01,Kentucky,195840.2,49165.64746335874
2016-01-01,Louisiana,223409.5,53210.080103254164
2016-01-01,Maine,59754.2,50009.43928381419
2016-01-01,Maryland,387620.2,71941.53785105655
2016-01-01,Massachusetts,519143.5,84769.25718625134
2016-01-01,Michigan,488962.6,54751.07687099611
2016-01-01,Minnesota,341696.3,68936.68416528127
2016-01-01,Mississippi,106492.9,39711.29947674619
2016-01-01,Missouri,297752.6,54501.399627739214
2016-01-01,Montana,45680.3,48899.23581651695
2016-01-01,Nebraska,116879.2,68338.72411242867
2016-01-01,Nevada,150287.3,57394.07566844897
2016-01-01,New Hampshire,78509,65167.73355926705
2016-01-01,New Jersey,581504.4,73038.84923365983
2016-01-01,New Mexico,91240.2,48603.37111588908
2016-01-01,New York,1545987.7,87735.41338492377
2016-01-01,North Carolina,520356.6,57094.62603625847
2016-01-01,North Dakota,50792.3,75013.88411586263
2016-01-01,Ohio,621542.6,59524.12984982245
2016-01-01,Oklahoma,177813,50459.34709876468
2016-01-01,Oregon,214617.5,58466.809939724895
2016-01-01,Pennsylvania,726884.5,63361.03718687114
2016-01-01,Rhode Island,57529.4,60656.087731314605
2016-01-01,South Carolina,213584.6,47998.89537575338
2016-01-01,South Dakota,48731.3,62916.45447802575
2016-01-01,Tennessee,334435.7,56068.20685738213
2016-01-01,Texas,1567687.1,62574.2939743212
2016-01-01,Utah,157442.7,57669.63347574373
2016-01-01,Vermont,31430.4,56152.5047598821
2016-01-01,Virginia,496570.2,65787.62529219578
2016-01-01,Washington,493634.5,75397.83375702068
2016-01-01,West Virginia,70006.2,42599.81678338152
2016-01-01,Wisconsin,313440.2,60498.71505680501
2016-01-01,Wyoming,35704,68094.05494546672
2017-01-01,Alabama,210895.7,47025.39570211455
2017-01-01,Alaska,51737,76021.98141730399
2017-01-01,Arizona,330146.6,50942.534670968715
2017-01-01,Arkansas,122978.5,44535.551316789984
2017-01-01,California,2831038.4,78180.92703920726
2017-01-01,Colorado,348175.5,67434.6342469102
2017-01-01,Connecticut,272569.9,82909.1268152585
2017-01-01,District of Columbia,132853.6,207797.74333837407
2017-01-01,Delaware,69899.4,79402.72420263615
2017-01-01,Florida,990096.6,51333.987027701165
2017-01-01,Georgia,568398.9,59344.748463156386
2017-01-01,Hawaii,89618.6,68385.16287454103
2017-01-01,Idaho,73286.5,46373.132587951644
2017-01-01,Illinois,823776.2,70066.71828794842
2017-01-01,Indiana,350436.3,57207.605318974216
2017-01-01,Iowa,182151.3,63020.50225712041
2017-01-01,Kansas,163968.3,61270.55816194564
2017-01-01,Kentucky,200345.5,48909.34591703875
2017-01-01,Louisiana,235712.2,54853.79345580099
2017-01-01,Maine,61671.5,50225.35873371633
2017-01-01,Maryland,399737.6,72126.21052059835
2017-01-01,Massachusetts,539973.4,85556.92554396384
2017-01-01,Michigan,501914.9,54700.69776637836
2017-01-01,Minnesota,353416.4,69011.12579326451
2017-01-01,Mississippi,109431.1,39799.68295991484
2017-01-01,Missouri,305471.4,54370.041539633996
2017-01-01,Montana,47946.9,49515.300294252265
2017-01-01,Nebraska,120949.7,68614.33608400688
2017-01-01,Nevada,158502.8,58008.00669020339
2017-01-01,New Hampshire,80838.4,65143.02156836623
2017-01-01,New Jersey,590696.6,72256.17024044991
2017-01-01,New Mexico,94456.7,49080.5581701339
2017-01-01,New York,1608890.2,89267.83870029509
2017-01-01,North Carolina,541040.7,57270.07905849932
2017-01-01,North Dakota,52607.1,75739.83166211948
2017-01-01,Ohio,642351.4,59879.8525455691
2017-01-01,Oklahoma,185485.6,51282.100620888436
2017-01-01,Oregon,227042.2,59555.2021160888
2017-01-01,Pennsylvania,745140.8,63334.66379730303
2017-01-01,Rhode Island,58117.2,59836.86469625905
2017-01-01,South Carolina,223414,48360.473433753614
2017-01-01,South Dakota,50342.9,62687.82737440068
2017-01-01,Tennessee,346283,56102.20776416624
2017-01-01,Texas,1665428,63974.29883098744
2017-01-01,Utah,167613.4,58748.21135096991
2017-01-01,Vermont,32040.7,55779.11434950571
2017-01-01,Virginia,511876.3,65736.1281212105
2017-01-01,Washington,527707.5,77265.60122842598
2017-01-01,West Virginia,72853.1,43579.84829674297
2017-01-01,Wisconsin,320610,60183.59279174202
2017-01-01,Wyoming,37271.2,69974.55278704205
2018-01-01,Alabama,221030.7,48144.17960037209
2018-01-01,Alaska,54292.9,78626.26057714081
2018-01-01,Arizona,350718.3,52162.61101907298
2018-01-01,Arkansas,127761.3,45192.399092029176
2018-01-01,California,2975083,80263.58859974748
2018-01-01,Colorado,372452.9,69671.46108694629
2018-01-01,Connecticut,279782.3,83399.06744724396
2018-01-01,District of Columbia,138773.5,210592.94347909698
2018-01-01,Delaware,74186.7,81804.51346357047
2018-01-01,Florida,1050298.4,52633.709067777774
2018-01-01,Georgia,602023.9,60975.91541590933
2018-01-01,Hawaii,93100.5,69771.23139227396
2018-01-01,Idaho,79090.8,48100.43088239099
2018-01-01,Illinois,863039.5,72215.88989656435
2018-01-01,Indiana,368424.5,58581.397502295215
2018-01-01,Iowa,190147,64292.97894679463
2018-01-01,Kansas,171718.8,62793.707855754365
2018-01-01,Kentucky,207849.4,49601.601848243656
2018-01-01,Louisiana,253236.1,57857.89599519247
2018-01-01,Maine,64557,51326.10652921587
2018-01-01,Maryland,411619.1,72603.00210707325
2018-01-01,Massachusetts,570464.2,88240.44737339023
2018-01-01,Michigan,521803.4,55640.784570338736
2018-01-01,Minnesota,371929.7,70628.91289871991
2018-01-01,Mississippi,113578.5,40562.553212202154
2018-01-01,Missouri,317949.1,55294.89844774299
2018-01-01,Montana,50692.3,50881.25363234034
2018-01-01,Nebraska,124705.4,68946.15792741565
2018-01-01,Nevada,169179.6,59495.0311143656
2018-01-01,New Hampshire,84584.1,66532.79188485979
2018-01-01,New Jersey,612979.3,73439.94162386264
2018-01-01,New Mexico,100079.9,50912.617421465875
2018-01-01,New York,1705010.2,92941.77830407367
2018-01-01,North Carolina,567451.7,58191.29567117403
2018-01-01,North Dakota,56286.8,79047.03141941119
2018-01-01,Ohio,675029.7,61547.4630746431
2018-01-01,Oklahoma,198595.8,53658.926515221894
2018-01-01,Oregon,241978.1,61602.440458266006
2018-01-01,Pennsylvania,778374.6,64735.342355164896
2018-01-01,Rhode Island,59924.6,60283.120817320174
2018-01-01,South Carolina,235286.9,49268.90666170514
2018-01-01,South Dakota,53239,64503.65090598592
2018-01-01,Tennessee,362737.1,57028.60351827408
2018-01-01,Texas,1795635.1,66774.55757043668
2018-01-01,Utah,181622.7,61314.67791848711
2018-01-01,Vermont,32981,56237.26399582886
2018-01-01,Virginia,533510.4,66811.66697657973
2018-01-01,Washington,575416.7,81420.78431566118
2018-01-01,West Virginia,77632.5,45806.91395525239
2018-01-01,Wisconsin,337553.1,61880.520310313834
2018-01-01,Wyoming,39703.2,73179.8676783202
2019-01-01,Alabama,228142.6,48806.168507363844
2019-01-01,Alaska,54385.6,77981.12315332885
2019-01-01,Arizona,370119.1,53337.57560217948
2019-01-01,Arkansas,130954.1,45517.10986139049
2019-01-01,California,3132800.6,83166.39894360308
2019-01-01,Colorado,392986,71580.79503831193
2019-01-01,Connecticut,287822.2,84679.13264415212
2019-01-01,District of Columbia,143389.3,213114.5401436618
2019-01-01,Delaware,77082.4,83032.50143144738
2019-01-01,Florida,1106500.1,54039.278955774425
2019-01-01,Georgia,625713.6,61816.31077543495
2019-01-01,Hawaii,95744.3,70930.91187952053
2019-01-01,Idaho,83665.5,49108.04778803456
2019-01-01,Illinois,885583,73305.54884217943
2019-01-01,Indiana,379684.1,59157.6322856737
2019-01-01,Iowa,194658.1,64715.76495645551
2019-01-01,Kansas,176493.1,63545.82809788415
2019-01-01,Kentucky,215398.9,50571.83481612551
2019-01-01,Louisiana,256918.5,57969.7842434784
2019-01-01,Maine,67717.1,52841.749887353275
2019-01-01,Maryland,426747.4,74041.01025397104
2019-01-01,Massachusetts,596593.1,90792.06009778968
2019-01-01,Michigan,536888.3,56389.95092283059
2019-01-01,Minnesota,383777,71379.71106425782
2019-01-01,Mississippi,115971.3,40873.55980229976
2019-01-01,Missouri,328400.6,56126.00617794754
2019-01-01,Montana,52934.6,51951.577363662764
2019-01-01,Nebraska,130011.8,70498.73100100819
2019-01-01,Nevada,178199.4,60684.82905292821
2019-01-01,New Hampshire,87634.1,67604.11439708594
2019-01-01,New Jersey,634783.6,74963.91285540948
2019-01-01,New Mexico,105143.4,52597.56152327033
2019-01-01,New York,1772260.7,95559.77182835607
2019-01-01,North Carolina,591600.9,59166.96291054425
2019-01-01,North Dakota,57180.9,78705.89984974133
2019-01-01,Ohio,695361.6,62398.80003696334
2019-01-01,Oklahoma,202036.1,53556.56533480174
2019-01-01,Oregon,253623.2,63074.83025512065
2019-01-01,Pennsylvania,808737.5,66263.86134889071
2019-01-01,Rhode Island,61883.8,61274.47536855999
2019-01-01,South Carolina,247543.8,50431.26862431281
2019-01-01,South Dakota,54940.9,65142.808361525465
2019-01-01,Tennessee,376582.4,57841.353746066474
2019-01-01,Texas,1843802.7,66699.83291775196
2019-01-01,Utah,192519.2,62988.726502327096
2019-01-01,Vermont,34013.4,57176.783562276214
2019-01-01,Virginia,556905.2,68438.10059191579
2019-01-01,Washington,612996.5,84438.5559957908
2019-01-01,West Virginia,78863.9,46158.45126293455
2019-01-01,Wisconsin,349416.5,62948.50830124164
2019-01-01,Wyoming,40420.1,73256.51160403532
